User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,State of Charge (Change %),Charging Rate kW
User_100,Tesla Model 3,100.0,Station_158,New York,2024-01-05 03:00:00,2024-01-05 05:09:00,50.90348236,23.38920535,28.33888703,Night,54.44920446,60.55781888,10.44192923,30.04488288,7.0,DC Fast Charger,Commuter,129.0,6.108614420000002,23.676038306976743
User_101,BMW i3,77.29894529,Station_228,San Francisco,2024-01-05 04:00:00,2024-01-05 07:53:00,71.47764853,26.69194666,11.36377565,Morning,27.57501003,53.78802525,197.6456759,28.97677093,3.0,DC Fast Charger,Casual Driver,233.0,26.213015219999996,18.406261424034334
User_102,Tesla Model 3,100.0,Station_405,San Francisco,2024-01-05 05:00:00,2024-01-05 06:12:00,74.15366016,31.27742949,26.0001564,Morning,12.95698802,52.9899671,91.38484095,35.79315362,0.0,DC Fast Charger,Long-Distance Traveler,72.0,40.032979080000004,61.7947168
User_103,BMW i3,75.0,Station_126,Chicago,2024-01-05 06:00:00,2024-01-05 08:28:00,46.77551047,32.08005239,18.58840411,Morning,77.52375723,56.73141037,246.2228513,27.26694562,4.0,Level 2,Long-Distance Traveler,148.0,-20.792346860000002,18.963044785135136
User_104,Nissan Leaf,95.15365777,Station_444,New York,2024-01-05 07:00:00,2024-01-05 07:52:00,8.4696438,16.0193428,31.23839757,Night,84.39953459,73.56686202,297.5524475,22.1717677,1.0,Level 2,Long-Distance Traveler,52.0,-10.83267257,9.772665923076923
User_105,Tesla Model 3,85.0,Station_209,New York,2024-01-05 08:00:00,2024-01-05 11:04:00,61.69743867,30.78399682,22.48712027,Evening,84.27365688,57.22115431,208.6484696,28.31215671,6.0,Level 2,Commuter,184.0,-27.05250257,20.118730001086956
User_106,Hyundai Kona,62.0,Station_97,San Francisco,2024-01-05 09:00:00,2024-01-05 12:35:00,41.26415505,29.08169093,29.01626915,Night,64.41936676,73.23718921,268.5152778,19.63653157,6.0,DC Fast Charger,Long-Distance Traveler,215.0,8.817822449999994,11.515578153488372
User_107,Chevy Bolt,85.0,Station_74,Chicago,2024-01-05 10:00:00,2024-01-05 11:06:00,6.503953234,35.93476782,35.24185936,Afternoon,67.51829977,57.34995236,204.7682814,35.95974295,6.0,DC Fast Charger,Long-Distance Traveler,66.0,-10.168347409999996,5.912684758181817
User_108,BMW i3,147.3953543,Station_115,San Francisco,2024-01-05 11:00:00,2024-01-05 13:43:00,65.89318362,24.83213224,11.03767314,Evening,27.38119598,64.70149353,74.92331106,13.41962956,6.0,Level 1,Long-Distance Traveler,163.0,37.32029754999999,24.255159614723926
User_109,Chevy Bolt,50.0,Station_191,San Francisco,2024-01-05 12:00:00,2024-01-05 13:34:00,13.26290902,47.67047064,32.90930541,Afternoon,24.99894964,90.02000106,220.6738557,31.87333447,3.0,DC Fast Charger,Commuter,94.0,65.02105141999999,8.465686608510639
User_110,Chevy Bolt,85.0,Station_495,Los Angeles,2024-01-05 13:00:00,2024-01-05 15:43:00,41.08911136,49.87870861,13.28397591,Night,59.84918721,56.29416195,137.1372569,0.034127145,5.0,Level 1,Long-Distance Traveler,163.0,-3.5550252599999936,15.12482626748466
User_111,Tesla Model 3,62.0,Station_170,Los Angeles,2024-01-05 14:00:00,2024-01-05 17:27:00,27.42595097,32.16501549,19.78138636,Evening,74.64716691,10.08007433,216.0702778,-4.153203087,5.0,Level 1,Long-Distance Traveler,207.0,-64.56709258,7.949551005797101
User_112,Chevy Bolt,100.0,Station_307,Chicago,2024-01-05 15:00:00,2024-01-05 15:51:00,7.358446629,11.48048586,13.78679636,Afternoon,77.48990309,71.62801503,166.673967,-7.811348602,5.0,Level 2,Commuter,51.0,-5.861888059999998,8.656996034117647
User_113,Hyundai Kona,100.0,Station_448,Houston,2024-01-05 16:00:00,2024-01-05 18:14:00,36.137269,36.37707579,7.87091787,Night,48.61219347,95.83119936,48.11698069,32.30733829,1.0,DC Fast Charger,Casual Driver,134.0,47.21900589,16.18086671641791
User_114,Chevy Bolt,85.0,Station_204,Los Angeles,2024-01-05 17:00:00,2024-01-05 18:57:00,29.16952954,28.50456454,9.16414808,Evening,64.06837901,83.78854261,241.9981707,42.73966105,5.0,DC Fast Charger,Long-Distance Traveler,117.0,19.720163599999992,14.958733097435898
User_115,Tesla Model 3,85.0,Station_56,Houston,2024-01-05 18:00:00,2024-01-05 21:02:00,43.44537898,23.38920535,34.67514514,Morning,55.70562012,52.80830823,38.19901104,19.86952895,5.0,Level 1,Casual Driver,182.0,-2.8973118899999974,14.322652410989011
User_116,Hyundai Kona,100.0,Station_208,New York,2024-01-05 19:00:00,2024-01-05 21:34:00,26.86910961,12.05183663,17.54159529,Morning,28.17984729,54.56240134,289.5682377,7.791379352,3.0,Level 1,Long-Distance Traveler,154.0,26.38255405,10.468484263636363
User_117,Nissan Leaf,85.0,Station_41,Los Angeles,2024-01-05 20:00:00,2024-01-05 21:48:00,17.93347917,25.58416842,25.49744244,Morning,29.95132195,76.87588685,104.3978667,38.36358112,7.0,DC Fast Charger,Commuter,108.0,46.9245649,9.963043983333332
User_118,Chevy Bolt,50.0,Station_32,Los Angeles,2024-01-05 21:00:00,2024-01-05 22:59:00,60.47162635,23.91551161,15.88570515,Afternoon,74.53957948,79.36511566,84.37563039,32.83617858,2.0,Level 1,Casual Driver,119.0,4.82553618,30.48989563865546
User_119,Tesla Model 3,50.0,Station_15,Chicago,2024-01-05 22:00:00,2024-01-06 01:49:00,17.70473747,19.71367994,19.91512429,Afternoon,47.80623479,79.37151434,258.6456707,-9.345375215,7.0,DC Fast Charger,Commuter,229.0,31.565279550000007,4.638795843668122
User_120,Nissan Leaf,63.09631665,Station_62,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.7140959,25.79879263,15.35252653,Night,49.53760262,57.93745966,214.4674794,34.27808119,1.0,DC Fast Charger,Casual Driver,80.0,8.39985704,35.785571925
User_121,Nissan Leaf,85.0,Station_155,Los Angeles,2024-01-06 00:00:00,2024-01-06 03:25:00,71.18526462,10.29979972,5.138664199,Morning,36.8840837,73.96777838,276.2224925,-4.808919737,6.0,Level 1,Commuter,205.0,37.08369468,20.834711596097563
User_122,BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.64439032,13.79828911,6.965265891,Afternoon,20.41744854,57.50198821,149.8203201,22.57201158,6.0,Level 2,Casual Driver,131.0,37.08453967,18.157736024427482
User_123,Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.84871287,32.23574668,19.91298423,Morning,60.66782802,53.92638458,260.7073136,11.20346484,3.0,DC Fast Charger,Casual Driver,227.0,-6.741443440000005,6.567941727753304
User_124,Chevy Bolt,50.0,Station_320,Chicago,2024-01-06 03:00:00,2024-01-06 05:15:00,7.515940356,10.62138589,34.76080834,Night,61.76280197,83.20780147,126.5918375,9.791242681,6.0,Level 1,Casual Driver,135.0,21.44499950000001,3.3404179359999997
User_125,Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.41904929,24.62165118,28.99874331,Evening,49.17384524,62.34186035,230.4942718,25.3204757,2.0,Level 1,Long-Distance Traveler,222.0,13.168015109999999,17.410553862162164
User_126,BMW i3,85.0,Station_187,New York,2024-01-06 05:00:00,2024-01-06 06:29:00,6.189015903,19.71535049,20.86311304,Afternoon,34.60022196,100.0,275.7419042,5.72735649,1.0,Level 1,Casual Driver,89.0,65.39977804,4.172370271685393
User_127,Hyundai Kona,100.0,Station_498,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.78790372,35.99593704,29.1176017,Afternoon,88.03875947,61.07474262,66.00213032,-0.325339469,1.0,DC Fast Charger,Casual Driver,75.0,-26.96401685,30.230322976000004
User_128,BMW i3,85.0,Station_442,San Francisco,2024-01-06 07:00:00,2024-01-06 08:05:00,9.151234191,34.04604093,27.66612815,Evening,71.45097037,50.01990928,223.097349,-1.092333438,1.750299407,DC Fast Charger,Long-Distance Traveler,65.0,-21.431061089999993,8.447293099384616
User_129,Hyundai Kona,93.27378067,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.66056402,7.702187849,32.13666293,Afternoon,30.88322666,51.48089291,202.1415518,29.53906344,2.0,DC Fast Charger,Long-Distance Traveler,215.0,20.597666250000003,4.370389959069767
User_130,Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.55367093,45.8556972,23.36793048,Night,85.49045253,74.66057198,275.5742741,26.1334068,4.0,Level 1,Commuter,233.0,-10.829880549999999,9.155451741630902
User_131,Chevy Bolt,100.0,Station_292,Los Angeles,2024-01-06 10:00:00,2024-01-06 13:15:00,47.52745876,14.32817553,31.09859147,Afternoon,59.93299647,81.18398204,139.3837269,18.97982294,3.0,Level 2,Commuter,195.0,21.250985570000005,14.623833464615386
User_132,Hyundai Kona,100.0,Station_114,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.61656862,27.32114694,11.58486923,Afternoon,66.55511783,56.23715391,69.23387008,24.52303877,7.0,Level 2,Long-Distance Traveler,40.0,-10.317963919999997,54.92485293000001
User_133,BMW i3,50.0,Station_199,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.48719596,37.57728956,31.14502051,Evening,42.83535123,83.70937054,102.2390727,17.52272767,6.0,DC Fast Charger,Long-Distance Traveler,41.0,40.874019309999994,95.83492091707316
User_134,Hyundai Kona,85.0,Station_13,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.88719708,18.6042609,24.4683204,Night,40.14074747,63.34760038,267.8436816,-4.160747933,2.778246566,DC Fast Charger,Long-Distance Traveler,199.0,23.206852910000002,10.217245350753767
User_135,Chevy Bolt,48.46959856,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.29002739,15.40897976,46.27027201,Morning,28.20501289,50.64036663,277.4934201,7.122847044,7.0,DC Fast Charger,Long-Distance Traveler,68.0,22.435353740000004,41.72649475588236
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.48756787,16.75976743,7.600448838,Morning,35.88903742,90.85231272,103.9116506,0.534111693,7.0,Level 2,Long-Distance Traveler,228.0,54.9632753,12.759886281578948
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.01016595,13.76256858,13.72612323,Evening,84.2361804,77.85782098,220.2005624,19.98563673,6.0,Level 2,Commuter,168.0,-6.378359419999995,5.360773553571429
User_138,Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.0651389,35.87112113,35.03863445,Night,13.94832346,93.59847436,122.7647597,33.0181713,1.0,DC Fast Charger,Long-Distance Traveler,65.0,79.6501509,27.75243590769231
User_139,Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.10645012,32.29091083,25.66318432,Evening,33.43975255,86.90439984,179.5885267,14.12322246,4.0,Level 1,Long-Distance Traveler,81.0,53.464647289999995,54.89366675555556
User_140,Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.15159679,50.17058595,36.29871225,Evening,75.48580234,56.12136493,46.81290396,32.29274612,1.0,Level 2,Commuter,60.0,-19.364437410000008,66.15159679
User_141,Tesla Model 3,100.0,Station_474,Houston,2024-01-06 20:00:00,2024-01-06 21:02:00,47.37743937,48.16033463,28.11485499,Morning,23.63676232,68.05817011,156.1962255,8.511630397,4.0,DC Fast Charger,Casual Driver,62.0,44.42140779,45.84913487419354
User_142,Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.99296137,30.6035281,23.61328031,Night,34.86960938,77.63659353,108.6606452,3.849914001,6.0,Level 2,Commuter,170.0,42.76698415,16.232809895294118
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.287872,34.38804244,30.23675881,Night,61.86690561,92.68815021,208.7545777,-8.036309429,6.0,Level 1,Commuter,175.0,30.8212446,16.55584182857143
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.69341922,36.56255637,7.639601311,Evening,38.19062073,82.43448923,17.2415972,12.73792455,7.0,Level 1,Long-Distance Traveler,198.0,44.2438685,23.846490672727274
User_145,BMW i3,93.09486955,Station_25,San Francisco,2024-01-07 00:00:00,2024-01-07 01:27:00,68.03002486,16.3955168,18.9698758,Morning,50.70024741,60.74599062,148.0864323,34.79282129,0.0,Level 2,Casual Driver,87.0,10.045743209999998,46.91725852413793
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.2483826,33.73226426,17.24311508,Night,45.0273134,77.80287971,28.45468193,38.96813601,6.0,DC Fast Charger,Commuter,213.0,32.77556631,11.337572563380283
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.28073484,41.34180124,12.88650542,Evening,66.0051338,82.71272304,35.47986919,4.761855467,7.0,Level 2,Casual Driver,181.0,16.707589240000004,24.62344801325967
User_148,Chevy Bolt,85.0,Station_427,San Francisco,2024-01-07 03:00:00,2024-01-07 06:50:00,41.08911136,38.87012919,20.26198907,Afternoon,20.21835515,99.52824374,246.4102121,7.464952137,1.0,DC Fast Charger,Commuter,230.0,79.30988858999999,10.718898615652172
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.94807969,43.62020159,31.58444612,Morning,72.33754267,62.45464272,127.9108306,12.2647032,5.0,Level 2,Long-Distance Traveler,157.0,-9.882899950000002,28.642578225477706
User_150,BMW i3,100.0,Station_166,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.8841303,35.52596163,7.95349418,Night,30.59535961,76.02826981,186.8140686,19.18928092,0.0,Level 1,Commuter,60.0,45.432910199999995,52.8841303
User_151,Tesla Model 3,50.0,Station_41,San Francisco,2024-01-07 06:00:00,2024-01-07 07:24:00,34.96988837,19.6515445,16.52800214,Night,36.73261807,69.4076144,249.0598376,9.598491187,4.0,Level 2,Commuter,84.0,32.67499633,24.978491692857144
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.91756317,6.638807143,25.57187248,Night,46.86961642,67.95937767,179.0935735,15.16931484,6.0,DC Fast Charger,Commuter,39.0,21.089761249999995,86.02702026153845
User_153,Tesla Model 3,62.0,Station_344,San Francisco,2024-01-07 08:00:00,2024-01-07 11:37:00,76.59801205,31.59720483,19.34114104,Morning,69.31359127,92.69136039,290.988477,31.24889263,3.0,DC Fast Charger,Casual Driver,217.0,23.377769119999996,21.179173838709676
User_154,Tesla Model 3,100.0,Station_424,New York,2024-01-07 09:00:00,2024-01-07 11:39:00,20.25597516,3.023485282,31.88608393,Evening,79.64988507,88.23701957,32.00803709,36.54506398,0.0,Level 1,Casual Driver,159.0,8.587134500000005,7.643764211320755
User_155,Chevy Bolt,50.0,Station_366,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.06879095,28.16853365,7.964297406,Afternoon,75.63146824,55.82273779,219.4318971,7.109435812,4.0,DC Fast Charger,Long-Distance Traveler,44.0,-19.808730450000006,76.45744220454546
User_156,Tesla Model 3,62.0,Station_120,Houston,2024-01-07 11:00:00,2024-01-07 11:32:00,65.04979561,22.55945181,20.79767963,Night,83.58728192,80.04211898,188.0781767,25.34429385,3.0,DC Fast Charger,Casual Driver,32.0,-3.5451629399999973,121.96836676875
User_157,BMW i3,85.0,Station_97,San Francisco,2024-01-07 12:00:00,2024-01-07 13:12:00,42.375860974999995,9.95233839,11.75449371,Morning,20.15540253,87.84398762,81.38711341,37.84252106,3.0,Level 1,Casual Driver,72.0,67.68858508999999,35.31321747916667
User_158,Hyundai Kona,50.87061708,Station_145,Houston,2024-01-07 13:00:00,2024-01-07 16:08:00,23.57128154,49.78371903,21.99640805,Night,51.07152573,79.00243297,267.3473926,-3.089617682,3.0,DC Fast Charger,Casual Driver,188.0,27.930907240000003,7.5227494276595746
User_159,Tesla Model 3,62.0,Station_216,Chicago,2024-01-07 14:00:00,2024-01-07 17:47:00,44.75866738,21.74018978,8.610343127,Evening,45.19283551,52.93614672,56.90417362,38.586648,3.0,DC Fast Charger,Long-Distance Traveler,227.0,7.743311210000002,11.830484770044054
User_160,Chevy Bolt,100.0,Station_229,Los Angeles,2024-01-07 15:00:00,2024-01-07 16:36:00,41.08911136,7.854182226,37.3705959,Afternoon,10.71439507,64.15980029,35.43902475,-2.560800824,6.644424525,Level 2,Long-Distance Traveler,96.0,53.445405220000005,25.680694599999995
User_161,Chevy Bolt,58.0121307,Station_313,Los Angeles,2024-01-07 16:00:00,2024-01-07 17:25:00,48.99847458,2.560943434,15.9295347,Night,15.60051543,98.00224206,85.09726682,15.56371033,6.0,Level 2,Long-Distance Traveler,85.0,82.40172663,34.58715852705882
User_162,Tesla Model 3,85.0,Station_130,New York,2024-01-07 17:00:00,2024-01-07 18:32:00,10.27760809,45.6866918,7.05367943,Morning,27.84001448,52.20550797,39.27594026,35.09405877,1.803488242,Level 2,Long-Distance Traveler,92.0,24.36549349,6.702787884782608
User_163,Hyundai Kona,85.0,Station_352,Houston,2024-01-07 18:00:00,2024-01-07 21:52:00,45.57396766,11.089827,34.02915242,Evening,45.7060602,87.23241205,217.5899277,-9.090468359,1.0,Level 2,Commuter,232.0,41.52635184999999,11.786370946551724
User_164,Tesla Model 3,62.0,Station_377,New York,2024-01-07 19:00:00,2024-01-07 19:44:00,69.10554639,22.98621554,9.357435457,Afternoon,58.58472328,62.96258204,101.3750717,1.496665178,1.0,Level 2,Long-Distance Traveler,44.0,4.377858760000002,94.23483598636365
User_165,Chevy Bolt,102.9494943,Station_318,Los Angeles,2024-01-07 20:00:00,2024-01-07 22:18:00,37.76450274,32.73315159,26.22041153,Morning,74.68253406,64.64710567,156.4170174,2.224393528,6.0,Level 2,Long-Distance Traveler,138.0,-10.035428389999993,16.419349017391305
User_166,Nissan Leaf,85.0,Station_472,Los Angeles,2024-01-07 21:00:00,2024-01-07 23:25:00,14.49568703,21.24491493,30.87446728,Night,30.75797032,56.51139732,119.356633,-5.59879854,0.674947023,Level 2,Commuter,145.0,25.753427000000002,5.998215322758621
User_167,BMW i3,75.0,Station_137,Houston,2024-01-07 22:00:00,2024-01-08 00:01:00,54.6408791,19.70948849,18.84386067,Morning,27.0170636,85.53675893,130.551963,12.62950128,5.0,Level 1,Commuter,121.0,58.519695330000005,27.094650793388432
User_168,Chevy Bolt,75.0,Station_324,Chicago,2024-01-07 23:00:00,2024-01-08 01:47:00,67.89119053,9.684686976,11.33027693,Afternoon,64.31430157,77.58261619,32.89268076,16.31767547,6.0,Level 2,Casual Driver,167.0,13.268314619999998,24.39204450179641
User_169,Tesla Model 3,100.0,Station_337,Chicago,2024-01-08 00:00:00,2024-01-08 03:15:00,22.74259439,29.63598065,8.229053615,Evening,76.22513955,85.77858051,280.9779275,-2.910447929,4.0,DC Fast Charger,Casual Driver,195.0,9.553440960000003,6.997721350769231
User_170,BMW i3,85.0,Station_273,Houston,2024-01-08 01:00:00,2024-01-08 02:16:00,56.01783154,37.85307848,14.57709875,Evening,18.03729692,61.93129744,14.72364927,11.49275618,7.0,Level 1,Long-Distance Traveler,76.0,43.894000520000006,44.22460384736843
User_171,Tesla Model 3,85.0,Station_117,Houston,2024-01-08 02:00:00,2024-01-08 03:26:00,127.7574744,9.2864977,20.34244787,Night,27.64544589,90.29992273,103.9578251,18.40533315,1.0,Level 2,Casual Driver,86.0,62.65447684,89.1331216744186
User_172,Tesla Model 3,100.0,Station_306,New York,2024-01-08 03:00:00,2024-01-08 04:19:00,13.87716709,9.913419024,26.91381758,Night,40.79935582,71.37903685,136.2786126,24.75962224,5.0,Level 2,Commuter,79.0,30.579681030000003,10.539620574683545
User_173,Nissan Leaf,75.0,Station_368,Houston,2024-01-08 04:00:00,2024-01-08 05:40:00,41.9932622,32.59959954,37.20674099,Night,68.79319057,75.66889916,62.41285143,27.90141336,7.0,DC Fast Charger,Casual Driver,100.0,6.875708590000002,25.195957319999998
User_174,BMW i3,100.0,Station_94,Chicago,2024-01-08 05:00:00,2024-01-08 07:52:00,47.82436785,6.082778487,35.98941825,Night,61.57804691,97.96189523,90.11434022,7.166868101,2.0,Level 1,Casual Driver,172.0,36.38384832,16.68291901744186
User_175,BMW i3,50.0,Station_168,Houston,2024-01-08 06:00:00,2024-01-08 08:55:00,71.14274636,14.82991098,37.01632786,Afternoon,73.16017409,75.75484663,150.2700221,17.42486706,5.0,DC Fast Charger,Long-Distance Traveler,175.0,2.594672540000005,24.391798752000003
User_176,Nissan Leaf,85.0,Station_442,New York,2024-01-08 07:00:00,2024-01-08 08:51:00,6.08863209,4.868312092,9.194135635,Night,14.45331142,61.79033242,54.81602107,6.170556621,2.0,DC Fast Charger,Commuter,111.0,47.337021,3.291152481081081
User_177,Chevy Bolt,50.0,Station_203,New York,2024-01-08 08:00:00,2024-01-08 10:25:00,33.09869143,16.68689597,36.52395919,Morning,79.50472573,53.57201503,174.429899,-7.868909513,7.690884188,Level 1,Commuter,145.0,-25.9327107,13.696010246896554
User_178,Tesla Model 3,95.69778087,Station_341,New York,2024-01-08 09:00:00,2024-01-08 11:14:00,78.83314652,8.424644632,23.30472969,Afternoon,12.48227539,78.60859386,118.6950831,4.760809785,0.0,DC Fast Charger,Casual Driver,134.0,66.12631847,35.29842381492537
User_179,Hyundai Kona,100.0,Station_149,New York,2024-01-08 10:00:00,2024-01-08 11:57:00,63.2365161,5.255799991,39.69535324,Afternoon,31.10919008,50.16354627,132.9596225,30.79081504,2.0,Level 1,Casual Driver,117.0,19.054356189999996,32.42898261538462
